t[s],Converged,Pload,P7 (csv),Unresp (opf),P7 (rpf),Resp (opf),GLD Pub,BID?,P7 Min,V7,LMP_P7,LMP_Q7,Pgen1,Pgen2,Pgen3,Pgen4,Pdisp,Deg,c2,c1
57825,True,488.169,130.980,0.723,216.569,4.612,85.589,False,0.000,0.965,28.205,0.000,247.00,153.14,95.10,0.00,-4.61,2.0000,11.26112909,181.66112140
57840,True,488.169,130.980,0.723,216.569,4.612,85.589,False,0.000,0.965,28.205,0.000,247.00,153.14,95.10,0.00,-4.61,2.0000,11.26112909,181.66112140
57855,True,488.198,130.980,0.723,216.598,4.612,85.618,False,0.000,0.965,28.205,0.000,247.00,153.17,95.10,0.00,-4.61,2.0000,11.26112909,181.66112140
57870,True,488.198,130.980,0.723,216.598,4.612,85.618,False,0.000,0.965,28.205,0.000,247.00,153.17,95.10,0.00,-4.61,2.0000,11.26112909,181.66112140
57885,True,496.078,135.240,0.723,220.858,6.758,85.618,False,0.000,0.965,29.454,0.000,247.00,156.07,100.22,0.00,-6.76,2.0000,11.26112909,181.66112140
57900,True,496.106,135.240,0.748,220.886,6.758,85.646,True,0.000,0.965,29.454,0.000,247.00,156.10,100.22,0.00,-6.76,2.0000,17.76209447,210.53020745
57915,True,494.377,135.240,0.748,219.157,6.758,83.917,False,0.000,0.965,29.454,0.000,247.00,154.32,100.22,0.00,-6.76,2.0000,17.76209447,210.53020745
57930,True,494.382,135.240,0.748,219.162,6.758,83.922,False,0.000,0.965,29.454,0.000,247.00,154.33,100.22,0.00,-6.76,2.0000,17.76209447,210.53020745
57945,True,494.382,135.240,0.748,219.162,6.758,83.922,False,0.000,0.965,29.454,0.000,247.00,154.33,100.22,0.00,-6.76,2.0000,17.76209447,210.53020745
57960,True,494.399,135.240,0.748,219.179,6.758,83.939,False,0.000,0.965,29.454,0.000,247.00,154.34,100.22,0.00,-6.76,2.0000,17.76209447,210.53020745
57975,True,494.435,135.240,0.748,219.215,6.758,83.975,False,0.000,0.965,29.454,0.000,247.00,154.38,100.22,0.00,-6.76,2.0000,17.76209447,210.53020745
57990,True,494.435,135.240,0.748,219.215,6.758,83.975,False,0.000,0.965,29.454,0.000,247.00,154.38,100.22,0.00,-6.76,2.0000,17.76209447,210.53020745
58005,True,494.435,135.240,0.748,219.215,6.758,83.975,False,0.000,0.965,29.454,0.000,247.00,154.38,100.22,0.00,-6.76,2.0000,17.76209447,210.53020745
58020,True,494.435,135.240,0.748,219.215,6.758,83.975,False,0.000,0.965,29.454,0.000,247.00,154.38,100.22,0.00,-6.76,2.0000,17.76209447,210.53020745
58035,True,494.456,135.240,0.748,219.236,6.758,83.996,False,0.000,0.965,29.454,0.000,247.00,154.40,100.22,0.00,-6.76,2.0000,17.76209447,210.53020745
58050,True,494.456,135.240,0.748,219.236,6.758,83.996,False,0.000,0.965,29.454,0.000,247.00,154.40,100.22,0.00,-6.76,2.0000,17.76209447,210.53020745
58065,True,494.456,135.240,0.748,219.236,6.758,83.996,False,0.000,0.965,29.454,0.000,247.00,154.40,100.22,0.00,-6.76,2.0000,17.76209447,210.53020745
58080,True,494.456,135.240,0.748,219.236,6.758,83.996,False,0.000,0.965,29.454,0.000,247.00,154.40,100.22,0.00,-6.76,2.0000,17.76209447,210.53020745
58095,True,494.477,135.240,0.748,219.257,6.758,84.017,False,0.000,0.965,29.454,0.000,247.00,154.42,100.22,0.00,-6.76,2.0000,17.76209447,210.53020745
58110,True,494.477,135.240,0.748,219.257,6.758,84.017,False,0.000,0.965,29.454,0.000,247.00,154.42,100.22,0.00,-6.76,2.0000,17.76209447,210.53020745
58125,True,494.477,135.240,0.748,219.257,6.758,84.017,False,0.000,0.965,29.454,0.000,247.00,154.42,100.22,0.00,-6.76,2.0000,17.76209447,210.53020745
58140,True,494.477,135.240,0.748,219.257,6.758,84.017,False,0.000,0.965,29.454,0.000,247.00,154.42,100.22,0.00,-6.76,2.0000,17.76209447,210.53020745
58155,True,494.521,135.240,0.748,219.301,6.758,84.061,False,0.000,0.965,29.454,0.000,247.00,154.47,100.22,0.00,-6.76,2.0000,17.76209447,210.53020745
58170,True,494.521,135.240,0.748,219.301,6.758,84.061,False,0.000,0.965,29.454,0.000,247.00,154.47,100.22,0.00,-6.76,2.0000,17.76209447,210.53020745
58185,True,491.121,133.540,0.748,217.601,5.116,84.061,False,0.000,0.965,28.793,0.000,247.00,153.72,97.51,0.00,-5.12,2.0000,17.76209447,210.53020745
58200,True,491.156,133.540,0.723,217.636,5.116,84.096,True,0.000,0.965,28.793,0.000,247.00,153.76,97.51,0.00,-5.12,2.0000,21.52985315,217.05445158
58215,True,483.227,133.540,0.723,209.707,5.116,76.167,False,0.000,0.967,28.793,0.000,247.00,145.62,97.51,0.00,-5.12,2.0000,21.52985315,217.05445158
58230,True,483.250,133.540,0.723,209.730,5.116,76.190,False,0.000,0.967,28.793,0.000,247.00,145.65,97.51,0.00,-5.12,2.0000,21.52985315,217.05445158
58245,True,483.250,133.540,0.723,209.730,5.116,76.190,False,0.000,0.967,28.793,0.000,247.00,145.65,97.51,0.00,-5.12,2.0000,21.52985315,217.05445158
58260,True,483.250,133.540,0.723,209.730,5.116,76.190,False,0.000,0.967,28.793,0.000,247.00,145.65,97.51,0.00,-5.12,2.0000,21.52985315,217.05445158
58275,True,483.279,133.540,0.723,209.759,5.116,76.219,False,0.000,0.967,28.793,0.000,247.00,145.68,97.51,0.00,-5.12,2.0000,21.52985315,217.05445158
58290,True,483.279,133.540,0.723,209.759,5.116,76.219,False,0.000,0.967,28.793,0.000,247.00,145.68,97.51,0.00,-5.12,2.0000,21.52985315,217.05445158
58305,True,483.279,133.540,0.723,209.759,5.116,76.219,False,0.000,0.967,28.793,0.000,247.00,145.68,97.51,0.00,-5.12,2.0000,21.52985315,217.05445158
58320,True,483.279,133.540,0.723,209.759,5.116,76.219,False,0.000,0.967,28.793,0.000,247.00,145.68,97.51,0.00,-5.12,2.0000,21.52985315,217.05445158
58335,True,483.309,133.540,0.723,209.789,5.116,76.249,False,0.000,0.967,28.793,0.000,247.00,145.71,97.51,0.00,-5.12,2.0000,21.52985315,217.05445158
58350,True,483.309,133.540,0.723,209.789,5.116,76.249,False,0.000,0.967,28.793,0.000,247.00,145.71,97.51,0.00,-5.12,2.0000,21.52985315,217.05445158
58365,True,483.309,133.540,0.723,209.789,5.116,76.249,False,0.000,0.967,28.793,0.000,247.00,145.71,97.51,0.00,-5.12,2.0000,21.52985315,217.05445158
58380,True,483.309,133.540,0.723,209.789,5.116,76.249,False,0.000,0.967,28.793,0.000,247.00,145.71,97.51,0.00,-5.12,2.0000,21.52985315,217.05445158
58395,True,483.340,133.540,0.723,209.820,5.116,76.280,False,0.000,0.967,28.793,0.000,247.00,145.74,97.51,0.00,-5.12,2.0000,21.52985315,217.05445158
58410,True,483.340,133.540,0.723,209.820,5.116,76.280,False,0.000,0.967,28.793,0.000,247.00,145.74,97.51,0.00,-5.12,2.0000,21.52985315,217.05445158
58425,True,483.378,133.540,0.723,209.858,5.116,76.318,False,0.000,0.967,28.793,0.000,247.00,145.78,97.51,0.00,-5.12,2.0000,21.52985315,217.05445158
58440,True,483.378,133.540,0.723,209.858,5.116,76.318,False,0.000,0.967,28.793,0.000,247.00,145.78,97.51,0.00,-5.12,2.0000,21.52985315,217.05445158
58455,True,483.418,133.540,0.723,209.898,5.116,76.358,False,0.000,0.967,28.793,0.000,247.00,145.82,97.51,0.00,-5.12,2.0000,21.52985315,217.05445158
58470,True,483.430,133.540,0.723,209.910,5.116,76.370,False,0.000,0.967,28.793,0.000,247.00,145.83,97.51,0.00,-5.12,2.0000,21.52985315,217.05445158
58485,True,483.180,138.350,0.723,214.720,4.392,76.370,False,0.000,0.966,27.925,0.000,247.00,149.22,93.95,0.00,-4.39,2.0000,21.52985315,217.05445158
58500,True,483.203,138.350,0.751,214.743,4.392,76.393,True,0.000,0.966,27.925,0.000,247.00,149.24,93.95,0.00,-4.39,2.0000,19.59237632,213.65228511
58515,True,483.117,138.350,0.751,214.657,4.392,76.307,False,0.000,0.966,27.925,0.000,247.00,149.15,93.95,0.00,-4.39,2.0000,19.59237632,213.65228511
58530,True,483.117,138.350,0.751,214.657,4.392,76.307,False,0.000,0.966,27.925,0.000,247.00,149.15,93.95,0.00,-4.39,2.0000,19.59237632,213.65228511
58545,True,483.117,138.350,0.751,214.657,4.392,76.307,False,0.000,0.966,27.925,0.000,247.00,149.15,93.95,0.00,-4.39,2.0000,19.59237632,213.65228511
58560,True,483.117,138.350,0.751,214.657,4.392,76.307,False,0.000,0.966,27.925,0.000,247.00,149.15,93.95,0.00,-4.39,2.0000,19.59237632,213.65228511
58575,True,483.140,138.350,0.751,214.680,4.392,76.330,False,0.000,0.966,27.925,0.000,247.00,149.18,93.95,0.00,-4.39,2.0000,19.59237632,213.65228511
58590,True,483.140,138.350,0.751,214.680,4.392,76.330,False,0.000,0.966,27.925,0.000,247.00,149.18,93.95,0.00,-4.39,2.0000,19.59237632,213.65228511
58605,True,483.140,138.350,0.751,214.680,4.392,76.330,False,0.000,0.966,27.925,0.000,247.00,149.18,93.95,0.00,-4.39,2.0000,19.59237632,213.65228511
58620,True,483.140,138.350,0.751,214.680,4.392,76.330,False,0.000,0.966,27.925,0.000,247.00,149.18,93.95,0.00,-4.39,2.0000,19.59237632,213.65228511
58635,True,483.162,138.350,0.751,214.702,4.392,76.352,False,0.000,0.966,27.925,0.000,247.00,149.20,93.95,0.00,-4.39,2.0000,19.59237632,213.65228511
58650,True,483.162,138.350,0.751,214.702,4.392,76.352,False,0.000,0.966,27.925,0.000,247.00,149.20,93.95,0.00,-4.39,2.0000,19.59237632,213.65228511
58665,True,483.162,138.350,0.751,214.702,4.392,76.352,False,0.000,0.966,27.925,0.000,247.00,149.20,93.95,0.00,-4.39,2.0000,19.59237632,213.65228511
58680,True,483.162,138.350,0.751,214.702,4.392,76.352,False,0.000,0.966,27.925,0.000,247.00,149.20,93.95,0.00,-4.39,2.0000,19.59237632,213.65228511
58695,True,483.185,138.350,0.751,214.725,4.392,76.375,False,0.000,0.966,27.925,0.000,247.00,149.22,93.95,0.00,-4.39,2.0000,19.59237632,213.65228511
58710,True,483.185,138.350,0.751,214.725,4.392,76.375,False,0.000,0.966,27.925,0.000,247.00,149.22,93.95,0.00,-4.39,2.0000,19.59237632,213.65228511
58725,True,483.185,138.350,0.751,214.725,4.392,76.375,False,0.000,0.966,27.925,0.000,247.00,149.22,93.95,0.00,-4.39,2.0000,19.59237632,213.65228511
58740,True,483.185,138.350,0.751,214.725,4.392,76.375,False,0.000,0.966,27.925,0.000,247.00,149.22,93.95,0.00,-4.39,2.0000,19.59237632,213.65228511
58755,True,483.208,138.350,0.751,214.748,4.392,76.398,False,0.000,0.966,27.925,0.000,247.00,149.25,93.95,0.00,-4.39,2.0000,19.59237632,213.65228511
58770,True,483.208,138.350,0.751,214.748,4.392,76.398,False,0.000,0.966,27.925,0.000,247.00,149.25,93.95,0.00,-4.39,2.0000,19.59237632,213.65228511
58785,True,482.398,135.200,0.751,211.598,4.741,76.398,False,0.000,0.966,27.882,0.000,247.00,148.56,93.78,0.00,-4.74,2.0000,19.59237632,213.65228511
58800,True,482.431,135.200,0.725,211.631,4.741,76.431,True,0.000,0.966,27.882,0.000,247.00,148.60,93.78,0.00,-4.74,2.0000,31.30121080,370.75361437
58815,True,484.233,135.200,0.725,213.433,4.741,78.233,False,0.000,0.966,27.882,0.000,247.00,150.44,93.78,0.00,-4.74,2.0000,31.30121080,370.75361437
58830,True,484.228,135.200,0.725,213.428,4.741,78.228,False,0.000,0.966,27.882,0.000,247.00,150.44,93.78,0.00,-4.74,2.0000,31.30121080,370.75361437
58845,True,484.228,135.200,0.725,213.428,4.741,78.228,False,0.000,0.966,27.882,0.000,247.00,150.44,93.78,0.00,-4.74,2.0000,31.30121080,370.75361437
58860,True,484.228,135.200,0.725,213.428,4.741,78.228,False,0.000,0.966,27.882,0.000,247.00,150.44,93.78,0.00,-4.74,2.0000,31.30121080,370.75361437
58875,True,484.252,135.200,0.725,213.452,4.741,78.252,False,0.000,0.966,27.882,0.000,247.00,150.46,93.78,0.00,-4.74,2.0000,31.30121080,370.75361437
58890,True,484.297,135.200,0.725,213.497,4.741,78.297,False,0.000,0.966,27.882,0.000,247.00,150.51,93.78,0.00,-4.74,2.0000,31.30121080,370.75361437
58905,True,484.297,135.200,0.725,213.497,4.741,78.297,False,0.000,0.966,27.882,0.000,247.00,150.51,93.78,0.00,-4.74,2.0000,31.30121080,370.75361437
58920,True,484.297,135.200,0.725,213.497,4.741,78.297,False,0.000,0.966,27.882,0.000,247.00,150.51,93.78,0.00,-4.74,2.0000,31.30121080,370.75361437
58935,True,484.320,135.200,0.725,213.520,4.741,78.320,False,0.000,0.966,27.882,0.000,247.00,150.53,93.78,0.00,-4.74,2.0000,31.30121080,370.75361437
58950,True,484.320,135.200,0.725,213.520,4.741,78.320,False,0.000,0.966,27.882,0.000,247.00,150.53,93.78,0.00,-4.74,2.0000,31.30121080,370.75361437
58965,True,484.320,135.200,0.725,213.520,4.741,78.320,False,0.000,0.966,27.882,0.000,247.00,150.53,93.78,0.00,-4.74,2.0000,31.30121080,370.75361437
58980,True,484.320,135.200,0.725,213.520,4.741,78.320,False,0.000,0.966,27.882,0.000,247.00,150.53,93.78,0.00,-4.74,2.0000,31.30121080,370.75361437
58995,True,484.344,135.200,0.725,213.544,4.741,78.344,False,0.000,0.966,27.882,0.000,247.00,150.56,93.78,0.00,-4.74,2.0000,31.30121080,370.75361437
59010,True,484.344,135.200,0.725,213.544,4.741,78.344,False,0.000,0.966,27.882,0.000,247.00,150.56,93.78,0.00,-4.74,2.0000,31.30121080,370.75361437
59025,True,484.344,135.200,0.725,213.544,4.741,78.344,False,0.000,0.966,27.882,0.000,247.00,150.56,93.78,0.00,-4.74,2.0000,31.30121080,370.75361437
59040,True,484.344,135.200,0.725,213.544,4.741,78.344,False,0.000,0.966,27.882,0.000,247.00,150.56,93.78,0.00,-4.74,2.0000,31.30121080,370.75361437
59055,True,484.368,135.200,0.725,213.568,4.741,78.368,False,0.000,0.966,27.882,0.000,247.00,150.58,93.78,0.00,-4.74,2.0000,31.30121080,370.75361437
59070,True,484.368,135.200,0.725,213.568,4.741,78.368,False,0.000,0.966,27.882,0.000,247.00,150.58,93.78,0.00,-4.74,2.0000,31.30121080,370.75361437
59085,True,480.668,135.750,0.725,214.118,5.479,78.368,False,0.000,0.966,27.782,0.000,247.00,147.26,93.37,0.00,-5.48,2.0000,31.30121080,370.75361437
59100,True,480.692,135.750,0.751,214.142,5.479,78.392,True,0.000,0.966,27.782,0.000,247.00,147.28,93.37,0.00,-5.48,2.0000,21.94804871,272.58275283
59115,True,482.678,135.750,0.751,216.128,5.479,80.378,False,0.000,0.966,27.782,0.000,247.00,149.32,93.37,0.00,-5.48,2.0000,21.94804871,272.58275283
59130,True,482.672,135.750,0.751,216.122,5.479,80.372,False,0.000,0.966,27.782,0.000,247.00,149.31,93.37,0.00,-5.48,2.0000,21.94804871,272.58275283
59145,True,482.672,135.750,0.751,216.122,5.479,80.372,False,0.000,0.966,27.782,0.000,247.00,149.31,93.37,0.00,-5.48,2.0000,21.94804871,272.58275283
59160,True,482.672,135.750,0.751,216.122,5.479,80.372,False,0.000,0.966,27.782,0.000,247.00,149.31,93.37,0.00,-5.48,2.0000,21.94804871,272.58275283
59175,True,482.697,135.750,0.751,216.147,5.479,80.397,False,0.000,0.966,27.782,0.000,247.00,149.34,93.37,0.00,-5.48,2.0000,21.94804871,272.58275283
59190,True,482.697,135.750,0.751,216.147,5.479,80.397,False,0.000,0.966,27.782,0.000,247.00,149.34,93.37,0.00,-5.48,2.0000,21.94804871,272.58275283
59205,True,482.697,135.750,0.751,216.147,5.479,80.397,False,0.000,0.966,27.782,0.000,247.00,149.34,93.37,0.00,-5.48,2.0000,21.94804871,272.58275283
59220,True,482.697,135.750,0.751,216.147,5.479,80.397,False,0.000,0.966,27.782,0.000,247.00,149.34,93.37,0.00,-5.48,2.0000,21.94804871,272.58275283
59235,True,482.722,135.750,0.751,216.172,5.479,80.422,False,0.000,0.966,27.782,0.000,247.00,149.36,93.37,0.00,-5.48,2.0000,21.94804871,272.58275283
59250,True,482.722,135.750,0.751,216.172,5.479,80.422,False,0.000,0.966,27.782,0.000,247.00,149.36,93.37,0.00,-5.48,2.0000,21.94804871,272.58275283
59265,True,482.722,135.750,0.751,216.172,5.479,80.422,False,0.000,0.966,27.782,0.000,247.00,149.36,93.37,0.00,-5.48,2.0000,21.94804871,272.58275283
59280,True,482.722,135.750,0.751,216.172,5.479,80.422,False,0.000,0.966,27.782,0.000,247.00,149.36,93.37,0.00,-5.48,2.0000,21.94804871,272.58275283
59295,True,482.751,135.750,0.751,216.201,5.479,80.451,False,0.000,0.966,27.782,0.000,247.00,149.39,93.37,0.00,-5.48,2.0000,21.94804871,272.58275283
59310,True,482.751,135.750,0.751,216.201,5.479,80.451,False,0.000,0.966,27.782,0.000,247.00,149.39,93.37,0.00,-5.48,2.0000,21.94804871,272.58275283
59325,True,482.751,135.750,0.751,216.201,5.479,80.451,False,0.000,0.966,27.782,0.000,247.00,149.39,93.37,0.00,-5.48,2.0000,21.94804871,272.58275283
59340,True,482.751,135.750,0.751,216.201,5.479,80.451,False,0.000,0.966,27.782,0.000,247.00,149.39,93.37,0.00,-5.48,2.0000,21.94804871,272.58275283
59355,True,482.780,135.750,0.751,216.230,5.479,80.480,False,0.000,0.966,27.782,0.000,247.00,149.42,93.37,0.00,-5.48,2.0000,21.94804871,272.58275283
59370,True,482.780,135.750,0.751,216.230,5.479,80.480,False,0.000,0.966,27.782,0.000,247.00,149.42,93.37,0.00,-5.48,2.0000,21.94804871,272.58275283
59385,True,478.570,135.020,0.751,215.500,5.581,80.480,False,0.000,0.966,27.582,0.000,247.00,145.98,92.55,0.00,-5.58,2.0000,21.94804871,272.58275283
59400,True,478.600,135.020,0.749,215.530,5.581,80.510,True,0.000,0.966,27.582,0.000,247.00,146.01,92.55,0.00,-5.58,2.0000,13.43744776,230.97245244
59415,True,479.045,135.020,0.749,215.975,5.581,80.955,False,0.000,0.966,27.582,0.000,247.00,146.47,92.55,0.00,-5.58,2.0000,13.43744776,230.97245244
59430,True,479.044,135.020,0.749,215.974,5.581,80.954,False,0.000,0.966,27.582,0.000,247.00,146.47,92.55,0.00,-5.58,2.0000,13.43744776,230.97245244
59445,True,479.044,135.020,0.749,215.974,5.581,80.954,False,0.000,0.966,27.582,0.000,247.00,146.47,92.55,0.00,-5.58,2.0000,13.43744776,230.97245244
59460,True,479.044,135.020,0.749,215.974,5.581,80.954,False,0.000,0.966,27.582,0.000,247.00,146.47,92.55,0.00,-5.58,2.0000,13.43744776,230.97245244
59475,True,479.055,135.020,0.749,215.985,5.581,80.965,False,0.000,0.966,27.582,0.000,247.00,146.48,92.55,0.00,-5.58,2.0000,13.43744776,230.97245244
59490,True,479.055,135.020,0.749,215.985,5.581,80.965,False,0.000,0.966,27.582,0.000,247.00,146.48,92.55,0.00,-5.58,2.0000,13.43744776,230.97245244
59505,True,479.055,135.020,0.749,215.985,5.581,80.965,False,0.000,0.966,27.582,0.000,247.00,146.48,92.55,0.00,-5.58,2.0000,13.43744776,230.97245244
59520,True,479.055,135.020,0.749,215.985,5.581,80.965,False,0.000,0.966,27.582,0.000,247.00,146.48,92.55,0.00,-5.58,2.0000,13.43744776,230.97245244
59535,True,479.066,135.020,0.749,215.996,5.581,80.976,False,0.000,0.966,27.582,0.000,247.00,146.49,92.55,0.00,-5.58,2.0000,13.43744776,230.97245244
59550,True,479.066,135.020,0.749,215.996,5.581,80.976,False,0.000,0.966,27.582,0.000,247.00,146.49,92.55,0.00,-5.58,2.0000,13.43744776,230.97245244
59565,True,479.066,135.020,0.749,215.996,5.581,80.976,False,0.000,0.966,27.582,0.000,247.00,146.49,92.55,0.00,-5.58,2.0000,13.43744776,230.97245244
59580,True,479.066,135.020,0.749,215.996,5.581,80.976,False,0.000,0.966,27.582,0.000,247.00,146.49,92.55,0.00,-5.58,2.0000,13.43744776,230.97245244
59595,True,479.078,135.020,0.749,216.008,5.581,80.988,False,0.000,0.966,27.582,0.000,247.00,146.50,92.55,0.00,-5.58,2.0000,13.43744776,230.97245244
59610,True,479.078,135.020,0.749,216.008,5.581,80.988,False,0.000,0.966,27.582,0.000,247.00,146.50,92.55,0.00,-5.58,2.0000,13.43744776,230.97245244
59625,True,479.078,135.020,0.749,216.008,5.581,80.988,False,0.000,0.966,27.582,0.000,247.00,146.50,92.55,0.00,-5.58,2.0000,13.43744776,230.97245244
59640,True,479.078,135.020,0.749,216.008,5.581,80.988,False,0.000,0.966,27.582,0.000,247.00,146.50,92.55,0.00,-5.58,2.0000,13.43744776,230.97245244
59655,True,479.089,135.020,0.749,216.019,5.581,80.999,False,0.000,0.966,27.582,0.000,247.00,146.51,92.55,0.00,-5.58,2.0000,13.43744776,230.97245244
59670,True,479.089,135.020,0.749,216.019,5.581,80.999,False,0.000,0.966,27.582,0.000,247.00,146.51,92.55,0.00,-5.58,2.0000,13.43744776,230.97245244
59685,True,477.499,137.030,0.749,218.029,7.565,80.999,False,0.000,0.965,27.674,0.000,247.00,144.57,92.92,0.00,-7.56,2.0000,13.43744776,230.97245244
59700,True,477.510,137.030,0.750,218.040,7.565,81.010,True,0.000,0.965,27.674,0.000,247.00,144.58,92.92,0.00,-7.56,2.0000,18.15198122,271.14864328
59715,True,477.975,137.030,0.750,218.505,7.565,81.475,False,0.000,0.965,27.674,0.000,247.00,145.06,92.92,0.00,-7.56,2.0000,18.15198122,271.14864328
59730,True,477.973,137.030,0.750,218.503,7.565,81.473,False,0.000,0.965,27.674,0.000,247.00,145.05,92.92,0.00,-7.56,2.0000,18.15198122,271.14864328
59745,True,477.973,137.030,0.750,218.503,7.565,81.473,False,0.000,0.965,27.674,0.000,247.00,145.05,92.92,0.00,-7.56,2.0000,18.15198122,271.14864328
59760,True,477.973,137.030,0.750,218.503,7.565,81.473,False,0.000,0.965,27.674,0.000,247.00,145.05,92.92,0.00,-7.56,2.0000,18.15198122,271.14864328
59775,True,477.984,137.030,0.750,218.514,7.565,81.484,False,0.000,0.965,27.674,0.000,247.00,145.07,92.92,0.00,-7.56,2.0000,18.15198122,271.14864328
59790,True,477.997,137.030,0.750,218.527,7.565,81.497,False,0.000,0.965,27.674,0.000,247.00,145.08,92.92,0.00,-7.56,2.0000,18.15198122,271.14864328
59805,True,478.009,137.030,0.750,218.539,7.565,81.509,False,0.000,0.965,27.674,0.000,247.00,145.09,92.92,0.00,-7.56,2.0000,18.15198122,271.14864328
59820,True,478.009,137.030,0.750,218.539,7.565,81.509,False,0.000,0.965,27.674,0.000,247.00,145.09,92.92,0.00,-7.56,2.0000,18.15198122,271.14864328
59835,True,478.020,137.030,0.750,218.550,7.565,81.520,False,0.000,0.965,27.674,0.000,247.00,145.10,92.92,0.00,-7.56,2.0000,18.15198122,271.14864328
59850,True,478.020,137.030,0.750,218.550,7.565,81.520,False,0.000,0.965,27.674,0.000,247.00,145.10,92.92,0.00,-7.56,2.0000,18.15198122,271.14864328
59865,True,478.020,137.030,0.750,218.550,7.565,81.520,False,0.000,0.965,27.674,0.000,247.00,145.10,92.92,0.00,-7.56,2.0000,18.15198122,271.14864328
59880,True,478.020,137.030,0.750,218.550,7.565,81.520,False,0.000,0.965,27.674,0.000,247.00,145.10,92.92,0.00,-7.56,2.0000,18.15198122,271.14864328
59895,True,478.031,137.030,0.750,218.561,7.565,81.531,False,0.000,0.965,27.674,0.000,247.00,145.11,92.92,0.00,-7.56,2.0000,18.15198122,271.14864328
59910,True,478.031,137.030,0.750,218.561,7.565,81.531,False,0.000,0.965,27.674,0.000,247.00,145.11,92.92,0.00,-7.56,2.0000,18.15198122,271.14864328
59925,True,478.031,137.030,0.750,218.561,7.565,81.531,False,0.000,0.965,27.674,0.000,247.00,145.11,92.92,0.00,-7.56,2.0000,18.15198122,271.14864328
