t[s],Converged,Pload,P7 (csv),Unresp (opf),P7 (rpf),Resp (opf),GLD Pub,BID?,P7 Min,V7,LMP_P7,LMP_Q7,Pgen1,Pgen2,Pgen3,Pgen4,Pdisp,Deg,c2,c1
97245,True,340.577,96.994,6.172,132.391,3.000,35.397,False,0.000,0.979,15.138,0.000,230.63,73.22,41.55,0.00,-3.00,2.0000,1.61347762,29.19562656
97260,True,340.577,96.994,6.172,132.391,3.000,35.397,False,0.000,0.979,15.138,0.000,230.63,73.22,41.55,0.00,-3.00,2.0000,1.61347762,29.19562656
97275,True,340.577,96.994,6.172,132.391,3.000,35.397,False,0.000,0.979,15.138,0.000,230.63,73.22,41.55,0.00,-3.00,2.0000,1.61347762,29.19562656
97290,True,340.577,96.994,6.172,132.391,3.000,35.397,False,0.000,0.979,15.138,0.000,230.63,73.22,41.55,0.00,-3.00,2.0000,1.61347762,29.19562656
97305,True,340.577,96.994,6.172,132.391,3.000,35.397,False,0.000,0.979,15.138,0.000,230.63,73.22,41.55,0.00,-3.00,2.0000,1.61347762,29.19562656
97320,True,340.577,96.994,6.172,132.391,3.000,35.397,False,0.000,0.979,15.138,0.000,230.63,73.22,41.55,0.00,-3.00,2.0000,1.61347762,29.19562656
97335,True,340.577,96.994,6.172,132.391,3.000,35.397,False,0.000,0.979,15.138,0.000,230.63,73.22,41.55,0.00,-3.00,2.0000,1.61347762,29.19562656
97350,True,340.577,96.994,6.172,132.391,3.000,35.397,False,0.000,0.979,15.138,0.000,230.63,73.22,41.55,0.00,-3.00,2.0000,1.61347762,29.19562656
97365,True,340.577,96.994,6.172,132.391,3.000,35.397,False,0.000,0.979,15.138,0.000,230.63,73.22,41.55,0.00,-3.00,2.0000,1.61347762,29.19562656
97380,True,340.577,96.994,6.172,132.391,3.000,35.397,False,0.000,0.979,15.138,0.000,230.63,73.22,41.55,0.00,-3.00,2.0000,1.61347762,29.19562656
97395,True,340.577,96.994,6.172,132.391,3.000,35.397,False,0.000,0.979,15.138,0.000,230.63,73.22,41.55,0.00,-3.00,2.0000,1.61347762,29.19562656
97410,True,340.577,96.994,6.172,132.391,3.000,35.397,False,0.000,0.979,15.138,0.000,230.63,73.22,41.55,0.00,-3.00,2.0000,1.61347762,29.19562656
97425,True,340.577,96.994,6.172,132.391,3.000,35.397,False,0.000,0.979,15.138,0.000,230.63,73.22,41.55,0.00,-3.00,2.0000,1.61347762,29.19562656
97440,True,340.577,96.994,6.172,132.391,3.000,35.397,False,0.000,0.979,15.138,0.000,230.63,73.22,41.55,0.00,-3.00,2.0000,1.61347762,29.19562656
97455,True,340.577,96.994,6.172,132.391,3.000,35.397,False,0.000,0.979,15.138,0.000,230.63,73.22,41.55,0.00,-3.00,2.0000,1.61347762,29.19562656
97470,True,340.577,96.994,6.172,132.391,3.000,35.397,False,0.000,0.979,15.138,0.000,230.63,73.22,41.55,0.00,-3.00,2.0000,1.61347762,29.19562656
97485,True,342.190,97.300,6.172,132.697,3.000,35.397,False,0.000,0.979,15.198,0.000,231.64,73.62,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
97500,True,342.187,97.300,6.172,132.694,3.000,35.394,False,0.000,0.979,15.198,0.000,231.64,73.61,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
97515,True,342.187,97.300,6.172,132.694,3.000,35.394,False,0.000,0.979,15.198,0.000,231.64,73.61,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
97530,True,342.187,97.300,6.172,132.694,3.000,35.394,False,0.000,0.979,15.198,0.000,231.64,73.61,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
97545,True,342.187,97.300,6.172,132.694,3.000,35.394,False,0.000,0.979,15.198,0.000,231.64,73.61,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
97560,True,342.187,97.300,6.172,132.694,3.000,35.394,False,0.000,0.979,15.198,0.000,231.64,73.61,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
97575,True,342.186,97.300,6.172,132.693,3.000,35.393,False,0.000,0.979,15.198,0.000,231.64,73.61,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
97590,True,342.186,97.300,6.172,132.693,3.000,35.393,False,0.000,0.979,15.198,0.000,231.64,73.61,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
97605,True,342.186,97.300,6.172,132.693,3.000,35.393,False,0.000,0.979,15.198,0.000,231.64,73.61,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
97620,True,342.186,97.300,6.172,132.693,3.000,35.393,False,0.000,0.979,15.198,0.000,231.64,73.61,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
97635,True,342.186,97.300,6.172,132.693,3.000,35.393,False,0.000,0.979,15.198,0.000,231.64,73.61,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
97650,True,342.186,97.300,6.172,132.693,3.000,35.393,False,0.000,0.979,15.198,0.000,231.64,73.61,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
97665,True,342.186,97.300,6.172,132.693,3.000,35.393,False,0.000,0.979,15.198,0.000,231.64,73.61,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
97680,True,342.186,97.300,6.172,132.693,3.000,35.393,False,0.000,0.979,15.198,0.000,231.64,73.61,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
97695,True,342.186,97.300,6.172,132.693,3.000,35.393,False,0.000,0.979,15.198,0.000,231.64,73.61,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
97710,True,342.186,97.300,6.172,132.693,3.000,35.393,False,0.000,0.979,15.198,0.000,231.64,73.61,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
97725,True,342.186,97.300,6.172,132.693,3.000,35.393,False,0.000,0.979,15.198,0.000,231.64,73.61,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
97740,True,342.186,97.300,6.172,132.693,3.000,35.393,False,0.000,0.979,15.198,0.000,231.64,73.61,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
97755,True,342.186,97.300,6.172,132.693,3.000,35.393,False,0.000,0.979,15.198,0.000,231.64,73.61,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
97770,True,342.186,97.300,6.172,132.693,3.000,35.393,False,0.000,0.979,15.198,0.000,231.64,73.61,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
97785,True,341.883,96.682,6.172,132.075,3.000,35.393,False,0.000,0.979,15.187,0.000,231.45,73.53,41.75,0.00,-3.00,2.0000,1.61347762,29.19562656
97800,True,341.881,96.682,6.172,132.073,3.000,35.391,False,0.000,0.979,15.187,0.000,231.45,73.53,41.75,0.00,-3.00,2.0000,1.61347762,29.19562656
97815,True,342.240,96.682,6.172,132.432,3.000,35.750,False,0.000,0.979,15.187,0.000,231.45,73.89,41.75,0.00,-3.00,2.0000,1.61347762,29.19562656
97830,True,342.239,96.682,6.172,132.431,3.000,35.749,False,0.000,0.979,15.187,0.000,231.45,73.89,41.75,0.00,-3.00,2.0000,1.61347762,29.19562656
97845,True,342.239,96.682,6.172,132.431,3.000,35.749,False,0.000,0.979,15.187,0.000,231.45,73.89,41.75,0.00,-3.00,2.0000,1.61347762,29.19562656
97860,True,342.239,96.682,6.172,132.431,3.000,35.749,False,0.000,0.979,15.187,0.000,231.45,73.89,41.75,0.00,-3.00,2.0000,1.61347762,29.19562656
97875,True,342.239,96.682,6.172,132.431,3.000,35.749,False,0.000,0.979,15.187,0.000,231.45,73.89,41.75,0.00,-3.00,2.0000,1.61347762,29.19562656
97890,True,342.239,96.682,6.172,132.431,3.000,35.749,False,0.000,0.979,15.187,0.000,231.45,73.89,41.75,0.00,-3.00,2.0000,1.61347762,29.19562656
97905,True,342.239,96.682,6.172,132.431,3.000,35.749,False,0.000,0.979,15.187,0.000,231.45,73.89,41.75,0.00,-3.00,2.0000,1.61347762,29.19562656
97920,True,342.239,96.682,6.172,132.431,3.000,35.749,False,0.000,0.979,15.187,0.000,231.45,73.89,41.75,0.00,-3.00,2.0000,1.61347762,29.19562656
97935,True,342.239,96.682,6.172,132.431,3.000,35.749,False,0.000,0.979,15.187,0.000,231.45,73.89,41.75,0.00,-3.00,2.0000,1.61347762,29.19562656
97950,True,342.239,96.682,6.172,132.431,3.000,35.749,False,0.000,0.979,15.187,0.000,231.45,73.89,41.75,0.00,-3.00,2.0000,1.61347762,29.19562656
97965,True,342.239,96.682,6.172,132.431,3.000,35.749,False,0.000,0.979,15.187,0.000,231.45,73.89,41.75,0.00,-3.00,2.0000,1.61347762,29.19562656
97980,True,342.239,96.682,6.172,132.431,3.000,35.749,False,0.000,0.979,15.187,0.000,231.45,73.89,41.75,0.00,-3.00,2.0000,1.61347762,29.19562656
97995,True,342.239,96.682,6.172,132.431,3.000,35.749,False,0.000,0.979,15.187,0.000,231.45,73.89,41.75,0.00,-3.00,2.0000,1.61347762,29.19562656
98010,True,342.239,96.682,6.172,132.431,3.000,35.749,False,0.000,0.979,15.187,0.000,231.45,73.89,41.75,0.00,-3.00,2.0000,1.61347762,29.19562656
98025,True,342.239,96.682,6.172,132.431,3.000,35.749,False,0.000,0.979,15.187,0.000,231.45,73.89,41.75,0.00,-3.00,2.0000,1.61347762,29.19562656
98040,True,342.239,96.682,6.172,132.431,3.000,35.749,False,0.000,0.979,15.187,0.000,231.45,73.89,41.75,0.00,-3.00,2.0000,1.61347762,29.19562656
98055,True,342.240,96.682,6.172,132.432,3.000,35.750,False,0.000,0.979,15.187,0.000,231.45,73.89,41.75,0.00,-3.00,2.0000,1.61347762,29.19562656
98070,True,342.240,96.682,6.172,132.432,3.000,35.750,False,0.000,0.979,15.187,0.000,231.45,73.89,41.75,0.00,-3.00,2.0000,1.61347762,29.19562656
98085,True,342.222,97.302,6.172,133.052,3.000,35.750,False,0.000,0.979,15.200,0.000,231.66,73.63,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
98100,True,342.219,97.302,6.172,133.049,3.000,35.747,False,0.000,0.979,15.200,0.000,231.66,73.63,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
98115,True,342.219,97.302,6.172,133.049,3.000,35.747,False,0.000,0.979,15.200,0.000,231.66,73.63,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
98130,True,342.219,97.302,6.172,133.049,3.000,35.747,False,0.000,0.979,15.200,0.000,231.66,73.63,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
98145,True,342.219,97.302,6.172,133.049,3.000,35.747,False,0.000,0.979,15.200,0.000,231.66,73.63,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
98160,True,342.219,97.302,6.172,133.049,3.000,35.747,False,0.000,0.979,15.200,0.000,231.66,73.63,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
98175,True,342.219,97.302,6.172,133.049,3.000,35.747,False,0.000,0.979,15.200,0.000,231.66,73.63,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
98190,True,342.219,97.302,6.172,133.049,3.000,35.747,False,0.000,0.979,15.200,0.000,231.66,73.63,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
98205,True,342.219,97.302,6.172,133.049,3.000,35.747,False,0.000,0.979,15.200,0.000,231.66,73.63,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
98220,True,342.219,97.302,6.172,133.049,3.000,35.747,False,0.000,0.979,15.200,0.000,231.66,73.63,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
98235,True,342.219,97.302,6.172,133.049,3.000,35.747,False,0.000,0.979,15.200,0.000,231.66,73.63,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
98250,True,342.219,97.302,6.172,133.049,3.000,35.747,False,0.000,0.979,15.200,0.000,231.66,73.63,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
98265,True,342.219,97.302,6.172,133.049,3.000,35.747,False,0.000,0.979,15.200,0.000,231.66,73.63,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
98280,True,342.219,97.302,6.172,133.049,3.000,35.747,False,0.000,0.979,15.200,0.000,231.66,73.63,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
98295,True,342.219,97.302,6.172,133.049,3.000,35.747,False,0.000,0.979,15.200,0.000,231.66,73.63,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
98310,True,342.219,97.302,6.172,133.049,3.000,35.747,False,0.000,0.979,15.200,0.000,231.66,73.63,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
98325,True,342.219,97.302,6.172,133.049,3.000,35.747,False,0.000,0.979,15.200,0.000,231.66,73.63,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
98340,True,342.219,97.302,6.172,133.049,3.000,35.747,False,0.000,0.979,15.200,0.000,231.66,73.63,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
98355,True,342.219,97.302,6.172,133.049,3.000,35.747,False,0.000,0.979,15.200,0.000,231.66,73.63,41.80,0.00,-3.00,2.0000,1.61347762,29.19562656
